"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"IDA blend","IDB","GNI (current US$)","NY.GNP.MKTP.CD","12142415761.0383","12984404196.3213","13861556202.9732","14634525673.8662","15947542617.0239","17318096477.7579","18873989008.7834","19106766345.5805","20125868873.8407","23051321308.4367","31455312325.0693","28901195004.36","31971131268.2312","33882756922.5894","50106298398.984","57923337906.969","70376485206.4831","74413164844.111","82179767230.583","100969938325.206","125702788336.033","248642459876.342","228228417330.881","175328011506.671","150457511243.302","149504502724.332","132907995331.215","136748126297.831","142896107803.315","135739092792.453","145950550354.813","147300670418.233","144954622333.208","128846978146.045","132720786385.907","153954066032.57","169668788065.494","174090973511.604","170640707711.6","179092240219.358","190937804149.354","193848997863.552","214815697945.081","242749735640.018","295289042401.7","352099455600.592","466335181425.426","533903531790.549","635849005799.047","593756015007.926","698404971312.355","809417865690.725","895597664993.35","971789312993.201","1069528810404.3","1024941741297.85","954143317218.654","942322208841.167","988528143329.205","",
"Indonesia","IDN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","5603578225.6397","6979263883.34987","8230061349.69325","9013698630.13699","9163997450.43028","10612048192.7711","15681204819.2771","24580481927.7108","29124819277.1084","36227710843.3735","44173975903.6145","49495081108.8972","49017751291.4843","69275428119.2967","82471348604.8748","87198907638.4381","77357300711.0811","80790889071.3308","81748999254.8804","76685219800.0292","72266266243.4607","80194046340.2293","89890113743.6026","100922880864.848","111033528397.059","121895296366.359","151992326577.915","172149161170.89","196187841493.025","221276437689.451","209439956603.811","90063497246.2849","129337748220.438","154077737575.381","154497031123.037","189806032770.414","225746848643.873","245051229786.884","271957842360.709","349037815379.831","414441364730.336","492096264957.834","520694549000.656","734988313962.735","868239121887.855","891961466510.843","885249528973.057","860946502042.825","832298855624.85","902045435944.66","982442613684.936","1009863326408.56","",
"IDA only","IDX","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","138345113552.707","144229348690.32","141832413791.58","139543187818.085","143957937541.416","153545514784.569","164401205033.818","179718076022.531","179625863292.281","176127744206.208","185915653060.848","187494196152.151","177752809075.877","177095659572.737","168011717862.468","192162732807.659","211291472427.334","221547345671.686","231575146984.196","234922151360.538","255065035350.69","248435489074.631","262229486522.546","294854887105.545","333968584616.96","377507771460.58","438260290522.385","522616648630.576","636270886360.118","658925898277.619","744034081521.625","832976875873.297","886233728518.834","961726766936.322","1048201579315.95","1065693632756.26","1119753513653.08","1239961947712.19","1253833519530.09","",
"Isle of Man","IMN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1018546777.79082","1129691783.53538","1315003486.89338","1499242054.80018","1662616122.14479","1627870548.24885","1731681694.57564","2022014199.72218","2419677637.1308","2938995021.20597","3152518181.81818","3578491260.34959","4369193677.47099","6579402573.52941","5579479669.73049","5636127935.72312","6340049671.527","6730379146.91943","7201722682.50743","7655555372.7168","6826965622.61268","5851664866.3246","6156099099.0991","","",
"India","IND","GNI (current US$)","NY.GNP.MKTP.CD","36878683724.2571","39026635578.2944","41934681631.9011","48186723223.541","56175789636.3258","59210461462.6564","45536890605.3386","49790942203.4467","52745455870.8227","58086661683.516","62043816387.8507","66959943084.3313","71072538512.5786","85101941339.3056","99161036284.1391","98178114597.9603","102456488498.428","121215205685.977","137110195139.872","153181094632.843","186762452326.729","193535405875.045","200056669825.258","217346843963.138","210960266670.706","231344146134.325","247574348949.764","277014075282.35","293483314650.144","292602874479.116","316775332517.636","265995400854.861","283799332762.87","275444510280.797","323108717813.725","356252331233.451","389212066967.505","412314039081.443","417792938008.473","455259488556.383","463418960201.815","481233322101.917","511490036313.605","603192892963.386","704168745465.35","814482820622.222","932915277249.472","1211640646849.16","1191737412305.19","1333877109441.3","1657660320258.9","1807019187629.77","1806177662220.11","1833601556952.76","2015015376660.84","2079182325742.91","2264131959531.55","2623569704360.72","2691040859289.3","",
"Not classified","INX","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GNI (current US$)","NY.GNP.MKTP.CD","2056603345.516","2216466565.14558","2395398332.09428","2571469647.58742","2921069655.05764","3128605936.56195","3285162164.94885","3536624646.29492","3478612278.84325","3995738511.80407","4689672651.67265","5422203334.61096","6712070023.60346","7880249276.4808","8333004787.33198","9954970383.27526","9835498867.81772","11569636488.5286","14839601026.8801","18521067698.2592","21930124615.6336","20709766637.0896","20955220321.9316","20028883625.3303","18975879887.3143","19837118764.0543","26985269393.8109","31953223548.6891","35152684463.1074","36084015515.1245","45844603490.947","46482886677.6524","51544038590.3792","48530385626.2356","53106473616.0188","63228535353.5353","69681199596.7742","74854345749.7612","80793989009.7566","86057714894.5238","87033519992.6295","93209831051.4541","107267633446.264","141629725169.3","167321883411.969","183277462007.213","203535954209.008","233381466329.045","238175637322.396","197551047374.271","186119219961.214","192965827806.993","181501349289.735","201603977033.889","218817066447.746","223662261098.041","246837854526.659","263941425151.779","308236752820.967","",
"Iran, Islamic Rep.","IRN","GNI (current US$)","NY.GNP.MKTP.CD","4199134390.12602","4426949094.75238","4693566416.43859","4928628018.38989","5379845647.31828","6197319929.69081","6789938673.21106","7555383689.95794","8623172959.97743","9743089606.11154","10976245154.4469","13731801564.685","17153463263.6627","27081698249.1603","46209092072.5922","51776222349.6891","68055295080.1742","80600122701.4648","76064447939.1167","93944671283.1276","97672003599.3942","105340537260.451","131302010877.691","158982987052.841","165247403233.007","183857476280.101","214324003155.829","137785748662.894","125490153560.702","123149404003.855","125241897975.21","","","64017581733.1532","71266324632.9049","97422070154.4211","118670421191.273","113573995718.87","111044015464.629","112932726152.541","109482383949.503","126925377379.653","128988717503.72","153832512826.826","189735120672.648","226042321374.599","266410628178.32","350835696886.673","407406249553.875","413937394949.063","487148670463.768","583545092426.327","603062340058.948","470606535997.572","435770964823.268","386850247829.391","420280525024.69","454857654996.585","","",
"Iraq","IRQ","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","55010836437.5212","37067050457.1622","40166834170.8543","38697008684.4645","45289160501.7691","45995496944.3551","44900611128.9804","54343197169.5079","60250241235.1238","63376005146.3493","177192666452.235","","","","","","","","","","","","","","36680330189.0038","50694700135.8696","66035839308.6299","90336564673.4587","138650770570.672","114755955042.735","140108122649.573","185548064444.444","219060034813.205","233648370497.427","233547427101.201","176184471050.385","173578976033.941","193273049875.108","221328010477.889","",
"Iceland","ISL","GNI (current US$)","NY.GNP.MKTP.CD","247369176.642006","253042671.866946","284324088.26248","339690226.870303","434274039.240063","522725981.945053","628147784.831014","619640404.511599","471500889.609696","411314329.51626","531146818.181818","677138750","845288692.499433","1163027072.0071","1524346273.13657","1400775471.69811","1659684470.54949","2204486699.85418","2497882224.92715","2835666534.31651","3356680131.73253","3443578749.20406","3142368238.67546","2689586516.01269","2768855942.9792","2901157896.00484","3905620384.29163","5460930036.30046","6026695103.91965","5540938729.14249","6329095268.32499","6810185986.23982","7006930090.58856","6142371566.73057","6268156268.40748","7008395614.89341","7358660769.92481","7452589442.38925","8335085313.48694","8806023205.82067","8688310796.78437","7957742336.12455","9333442133.41014","11338316151.9509","13335916435.9889","16018101732.7255","15987097533.4853","20256382258.9962","14073367847.3278","10553993507.6805","11120562233.1499","12847566765.7123","12884269289.7672","15287504221.781","16897076236.1288","16543802057.7224","19826589745.4317","23965940755.6076","24925636305.7046","",
"Israel","ISR","GNI (current US$)","NY.GNP.MKTP.CD","2585000000","3122500000","2497333333.33333","2977000000","3388000000","3644666666.66667","3954000000","3990666666.66667","4577000000","5267000000","6829000000","6554500000","8529250000","11010000000","15846750000","14698833333.3333","14551125000","16746800000","16114000000","20656600000","22990411764.7059","24546385964.9123","26527065843.6214","29568177935.9431","26970308663.0286","25313249724.3193","31844083142.8956","38588351749.6551","47677343673.7757","47719828428.3031","56893295903.1842","65769669211.5309","73407209385.5476","73748756015.6885","83676021321.1119","97724156809.3514","106671916815.49","110802065547.631","112032428041.367","112070596975.626","124086103058.396","125317777183.346","116707433576.766","122375177598.208","131520719589.469","141292197874.189","153418716190.134","178720515566.807","211893628372.352","202516363197.111","229654648560.1","257944727569.112","250556051561.179","286687830571.141","307680272672.01","297232101179.195","316054152746.556","349685190065.893","370780427735.242","",
"Italy","ITA","GNI (current US$)","NY.GNP.MKTP.CD","40495892097.0731","44941821181.681","50471132481.6286","57801822228.1077","63310021307.057","68239418775.017","74005443913.3158","81443074752.1843","88326648581.6843","97575749223.2068","114365120817.844","125758347066.167","146590058100.93","176668963467.287","199721830306.639","228223151542.112","225069396603.861","258296786701.778","316003465662.788","395900359822.885","480255723943.025","430141599897.803","426272648103.078","442612624936.257","437383047608.552","451126286684.92","637091755033.121","803229981475.949","889209764802.142","924083371295.512","1166755021008.4","1228446297018.89","1298792413982.72","1049906464747.14","1082154301873.2","1160406751456.08","1299725812523.53","1236195088676.67","1263071038251.37","1249585233326.23","1139463147226.83","1163440805369.13","1265044042913.61","1566556659142.21","1800243729823.69","1860442357915.68","1955647597541.09","2211998494388.17","2376932327523.07","2189862461794.94","2129496390595.89","2286194049113.81","2084525810124.71","2137604292430.28","2159322448608.36","1823207188012.21","1880965736204.64","1967666074400.04","2106525271006.48","",
"Jamaica","JAM","GNI (current US$)","NY.GNP.MKTP.CD","683286574.268515","728940501.189976","744158476.830463","808073918.521629","876554808.903822","949601007.97984","1022679546.40907","1071803369.23502","1025321012.84051","1129845193.80775","1343693747.74991","1450648414.98559","1842214983.71336","1875554078.01418","2431965680.3432","2882081289.18711","2889891101.08899","3142008469.9153","2537253237.10465","2222234757.4796","2450488492.19715","2800101100.25822","3103289659.81812","3323258410.10247","2093309297.96084","1832457813.11841","2479747854.97828","2939948475.40416","3486019440.29443","4052987570.93618","4157647257.7951","3655515425.53191","3233232740.32188","5212066905.61529","5070832081.70622","6165091937.7652","7143221476.51007","8072345818.07941","8461609822.64666","8526913265.30612","8641968430.82637","8742556423.61111","9077873918.4178","8841032280.33834","9569921747.63613","10530064000","11288437025.7967","12169090382.387","13117830201.6184","11402186225.6457","12726016415.8718","13926152735.6552","14608137277.3865","13927034144.8061","13603233951.8812","13755020043.3431","13480937738.4217","14369507623.8062","14997651192.4777","",
